Username,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
user6533,0,0.2,0,0.2,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0.2,0,0.2,0,0,0.2,0.12,0.2,0,0,0.12,0,0,0,0,0,0.04,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.06,0,0,0,0.16,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0,0.02,0,0.2,0.2,0,0.2,0,0,0,0,0,0.16,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0.2,0.7000000000000001,0,0.2,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.04,0.1,0,0,0.2,0.2,0,0,0,0,0.7000000000000001,0.1,0,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0.06,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.06,0,0,0,0,0,0,0,0,0,0
user6693,0.7000000000000001,0,0,0,0,0,0.3,0,0.1,0,0.04,0,0,0.2,0,0.3,0.14,0.02,0.02,0,0,0,0.3,0,0.04,0,0,0,0.36,0.2,0,0,0,0.8,0,0,0.12,0,0,0,0,0,0,0,0.2,0.3,0,0,0,0,0.02,0,0,0.12,0.14,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0.38,0,0.2,0.2,0,0,0,0.2,0,0,0.3,0.2,0,0,0,0,0.14,0.2,0,0,0,0,0.4,0.5,0,0,0,0.2,0.5,0.2,0,0,0,0,0,0.18,0.2,0,0,0,0,0,0,0.3,0.1,0,0.2,0,0.2,0.2,0,0,0.2,0.3,0.14,0,0,0,0,0.04,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.42,0.2,0,0,0,0,0,0,0.2,0,0,0.08,0.2,0.3,0,0,0,0,0.3,0.06,0,0,0,0.2,0.3,0.3,0.3,0,0.14,0,0.2,0.2,0,0,0.3,0,0.3,1,0.04,0,0,0,0,0,0,0.3,0,0,0,0.06,0.2,0
user6695,0,0.2,0,0.86,0,0,0,0,0.2,0,0.34,0,0.2,0,0,0.2,0,0,0,0,0.48,0,0,1,0,0.3,0.2,0,0,0,0.2,0.2,0,0,0.06,0,0,0,0.2,0.2,0.2,0.16,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.5,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0.04,0,0,0.2,0.04,0,0,0,0,0,0,0.5,0,0.2,0.5,0,0,0,0,0.5,0.2,0.2,0,0.04,0,0.5,0.3,0.5,0.44,0,0.2,0.2,0,0,0,0.2,0,0,0.5,0,0.44,0,0,0,0.3,0,0,0,0,0.5,0,0,0.3,0,0.36,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0.06,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0,0.2,0,0,0,0.2,0,0,0.1,0,0,0.02,0,0.2,0,0.2,0.2,0.14,0,0,0,0,0,0,0,0
user6709,0,0.16,0,0.3,0,0,0,0,0,0.04,0.5,0,0,0,0,0.16,0,0,0.46,0,0,0,0,0.4,0,0,0.2,0.3,0,0.5,0,0.8,0,0.2,0,0.2,0,0.3,0,0,0,0.08,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.48,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0.5,0,0,0,0.14,0.2,0,0,0,0,0,0.2,0.3,0,0,0.06,0,0,0.14,0,0.2,0,0,0.2,0,0,0.2,0,0,0,0,0.18,0,0.3,0,0,0,0.3,0,0.38,0.2,0,0,0.2,0.8,0.16,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.5,0,0.2,0.5,0.2,0,0,0.08,0,0,0.08,0.2,0,0.2,0,0,0.06,0,0,0.2,0,0.02,0.3,0,0.2,0,0,0,0,0,0.02,0,0,0,0.2,0,0.06,0,0.98,0,0.2,0,0.18,0,0,0,0.2,0,0,0.5,0
user6725,0,0.2,0,1,0.2,0,0,0,0,0.08,0,0,0,0,0,0.3,0,0,0.68,0,0,0,0,0.3,0,0.3,0.2,0.3,0,0.2,0,0.04,0.18,0.2,0,0,0,0,0.2,0,0.5,0.3,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0.5,0,0,0,0,0,0,0.08,0,0,0.16,0.06,0.2,0,0.3,0,0.3,0,0,0.5,0,0.8,0,0,0,0,0.44,0,0,0.5,0,0.2,0.2,0,0,0,0.3,0,0,0,0,0,0,0,0.2,0.3,0,0,0,0,0.5,0,0,0,0,0.12,0.2,0,0.3,0,0,0,0.14,0.04,0,0,0,0.3,0,0,0,0,0,0,0.2,0.2,0.3,0.02,0.2,0.3,0,0.3,0,0.06,0.3,0,0.2,0,0,0,0,0,0.12,0,0,0.12,0,0,0,0.14,0,0,0.2,0.14,0,0,0,0,0,0,0.2,0,0.2,0,0.16,0.08,0,0,0.08,0.2,0,0,0,0,0,0.2,0
user6727,0.18,0,0,0,0,0,0,0.04,0.2,0,0,0,0,0,0.02,0.2,0.5,0.2,0,0.2,0,0.18,0.2,0,0.2,0,0,0,0.08,0.08,0,0,0,0,0,0.12,0,0,0,0,0,0,0.5,0.2,0.3,0.5,0,0.1,0.3,0,0,0,0,0,0.06,0,0,0,0.32,0,0,0,1,0,0,0,0,0,0.3,0,0.2,0,0.2,0,0.16,0,0.2,0,0,0,0,0,0,0,0.02,0,0.2,0,0,0,0,0.3,0,0.18,0,0,0,0.2,0,0,0.48,0,0,0,0,0,0.2,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.06,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.16,0.08,0,0,0,0.5,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.36,0.44,1,0.2,0,0.5,0,0.5,0.2,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0.3,0,0,0.5,0.2,0.8,0,0,0,0,0.2,0,0.3,0,0,0,0.04,0.2,0
user6731,0.04,0,0,0.54,0,0,0,0,0,0,0.7000000000000001,0,0.5,0,0,0.3,0,0,0.5,0,0,0,0,0.3,0,0.2,0,0.6,0,0,0,0.3,0,0.2,0,0.2,0,0.5,0,0.2,0.2,0.3,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.2,0,0,0.02,0,0,0,0,0.2,0,0,0,0,0,0,0.48,0,0.1,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0.2,0.3,0.1,0,0,0.02,0,0.08,0.5,0.12,0,0,0.3,0,0,0.2,0,0,0.18,0,0.2,0,0,0.2,0,0,0.18,0,0,0,0,0,0,0,0.2,0,0.5,0,0,0.5,0,0.14,0.34,0,0.3,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.08,0,0.2,0.3,0.5,0,0,0,0,0.2,0,0,0,0,0,0,0.32,0,0,0.2,0,0.04,0,0,0,0,0.3,0.2,0,0,0.5,0,0,0,0,0,0.5,0,0.2,0,0,0.42,0.48,0.16,0,0,0.2,0,0,0,0
user6896,0.3,0.3,0,0.2,0,0,0.3,0.1,0.02,0,0,0,0,0,0.42,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,0.3,0.3,0,0,0,0.1,0,0,0,0.2,0,0.3,0,0,0.5,0.2,0.2,0.2,0,0,0,0.2,0.5,0,0,0,0.4,0,0,0,0.12,0,0,0,0.18,0,0,0.2,0,0,0.2,0,0.3,0,0.2,0,0,0.44,0.48,0,0,0,0,0.2,0,0,0,0,0.7000000000000001,0,0,0,0,0.02,0,0.2,0,0,0,0,0.3,0,0.2,0,0,0.2,0,0,0,0,0.2,0,0.18,0,0,0,0,0.2,0.2,0.2,0,0,0.2,0,0.8,0,0.18,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.18,0,0,0.2,0.2,0,0,0,0.16,0,0,0,0.2,0.2,0,0,0,0,0.16,0,0.2,0,0,0.42,0.2,0,0.3,0,0,0,0,0,0,0.3,0,0.2,0.5,0,0.08,0,0,0.5,0,0.2,0,0,0.04,0,0,0.88,0,0
user6968,0,0,0,0,0,0,0.5,0.2,0.42,0,0,0,0,0.2,0,0,0.3,0.2,0,0,0,0,0.12,0,0.18,0,0,0,0.2,0.5,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0,0.08,0.3,0,0.3,0,0,0.2,0,0,0,0.2,0.2,0,0,0,0.2,0.5,0,0,0,0.3,0.2,0,0.5,0,0.18,0,0.2,0.08,0,0.2,0,0,0,0.8,0,0,0.5,0,0.2,0,0,0,0,0.2,0,0.2,0,0.18,0,0,0.02,0,0.5,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.36,0,0,0,0,0.2,0,0.08,0.3,0,0,0.2,0,0,0,0,0.2,0.02,0,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0.18,0,0.18,0,0,0,0,0,0,0,0,0,1,0.16,0,0,0,0,0.2,0.36,0,0,0,0.3,0,0,0.3,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0,0.3,0,0,0.2,0.2,0.5,0
user6998,0.2,0.2,0,0.5,0,0,0,0,0,0.2,0.18,0,0.34,0,0,0,0,0,0.5,0,0.2,0,0,0.2,0,0,0,0.12,0,0,0,0.3,0,0,0,0.04,0,0.3,0.2,0.2,0,0.5,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.12,0.02,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.06,0,0,0,0,0.2,0.48,0.5,0,0,0.3,0,0,0.5,0,0,0.2,0.2,0.2,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0.5,0,0.86,0.2,0,0.98,0,0.2,0.5,0,0.12,0,0,0,0.2,0,0,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0.16,0.3,0.2,0.2,0,0.2,0,0.14,0,0,0,0.06,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0,0.4,0.08,0,0,0.5,0,0,0,0.2,0,0.3,0,0.04,0,0.2,0,0.3,0,0,0,0,0,0,0,0
user7057,0,0,0,0,0,0.18,0.2,0,0.02,0,0,0,0,0,0.2,0,0.12,0.12,0,0,0,0.2,0,0,0.14,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0.2,0.7000000000000001,0.2,0,0,0.14,0,0,0,0,0,0.2,0,0,0,0.04,0,0,0,0.6,0,0,0,0,0.2,0.18,0,0.2,0,0.16,0,0.2,0.1,0.2,0,0,0,0,0.16,0,0,0.06,0,0.08,0,0,0,0,0.5,0,0.2,0,0,0,0.04,0.2,0,0.1,0,0,0,0,0,0.2,0.16,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0.02,0.2,0,0,0.16,0,0.2,0,0,0,0,0.2,0.08,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.04,0,0,0,0.2,0.2,0
user7117,0.2,0.2,0,1,0,0,0,0,0.04,0,0,0,0.3,0,0,0.2,0,0,0.5,0,0.2,0,0,0,0,0.2,0.2,0.48,0,0,0,0.5,0,0,0,0.2,0,0.8,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0.2,0,0,0.5,0,0,0,0.2,0.5,0,0,0,0,0,0.06,0.5,0.5,0.2,0,0.5,0,0,0.3,0,0.2,0,0.2,0.08,0,0.2,0.14,0,0,0,0,0,0,0,0.8,0,0,0.32,0,0.5,0.2,0,0.2,0,0.06,0.38,0,0,0,0,0,0.1,0.2,0,0,0,0.18,0,0,0,0,0,0,0.04,0.2,0.34,0,0.2,0.5,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.06,0,0,0,0,0.2,0,0.08,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.2,0,0.46,0.2,0,0,0,0,0,0,0
user7125,0,0.2,0,0.1,0.04,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.04,0,0,0,0.18,0,0,0.1,0,0,0,0.44,0,0.2,0,0,0.46,0,0,0,0,0,0.5,0.08,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0.08,0.2,0,0.04,0,0.3,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0.14,0,0.36,0.3,0,0,0,0.16,0,0.2,0.2,0,0,0,0,0,0,0.5,0.1,0.3,0.5,0,0,0.06,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0.2,0.18,0.04,0.5,0.18,0,0,0,0,0.3,0,0,0,0,0.2,0,0,0,0,0.2,0.3,0,0.2,0.3,0.3,0.8,0,0.1,0,0,0,0.2,0,0,0,0.3,0,0,0,0,0,0.2,0.5,0.8,0,0,0.04,0,0,0.1,0,0.2,0.2,0.3,0,0,0.2,0,0,0,0,0.2,0.1,0,0,0,0,0,0.3,0,0,0,0.5
user7140,0.02,0,0,0.2,0,0,0,0,0.66,0,0,0,0,0,0,0.14,0,0.04,0,0,0,0,0.16,0,0.2,0,0,0.2,0.14,0.2,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.06,0,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0.08,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.2,0,0.06,0,0,0.02,0.2,0,0,0,0,0.2,0.2,0,0.2,0,0.1,0,0,0.2,0,0.2,0,0,0.2,0.06,0.02,0,0.2,0.2,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0.2,0,0.2,0,0.04,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.2,0,0.2,0,0,0,0,0.2,0.1,0.2,0.14,0.02,0,0,0,0,0,0,0.04,0,0,0.02,0.2,0,0,0,0,0.7000000000000001,0,0,0,0,0,0.2,0.2,0
user7207,0,0,0,0,0,0,0.2,0,0,0.18,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.3,0,0,0,0,0,0.2,0.08,0,0.2,0.04,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.2,0,0.08,0,0,0,0,0,0,0,0.2,0,0,0.8200000000000001,0,0,0.16,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0.2,0.2,0,0,0.3,0.3,0,0.5,0,0,0.2,0,0,0,0,0,0.3,0.5,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0.06,0,0,0.3,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0.48,0,0,0,0.2,0,0.3,0,0,0.2,0,0,0,0,0.3,0,0.5,0,0,0,0.5,0,0,0.2,0,0.5,0.5,0,0.06,0,0.06,0.02,0.2,0.2,0.5,0,0,0.04,0.2,0.18,0.5,0,0,0,0.2,0,0,0.18,0.2,0,0.5,0.2,0,0,0,0,0,0.5,0,0.8,0,0,0,0.2
user7328,0,0.2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0.2,0,0.02,0,0,0,0.06,0,0,0.02,0.18,0,0,0,0,0.2,0,0,0,0,0,0.08,0,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0.18,0,0.02,0,0,0,0,0.2,0,0,0,0,0.12,0,0,0,0,0.04,0.2,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0.02,0.2,0.2,0,0.18,0,0,0.2,0,0.2,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0.1,0,0,0.06,0,0.02,0,0,0.14,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.2,0.06,0.52,0.08,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.18,0.2,0,0,0,0,0,0,0.18,0,0,0,0.2,0.2,0.16,0,0,0,0,0,0,0,0,0,0.2
user7364,0.14,0,0.2,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0.02,0,0.2,0,0.06,0,0.08,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.02,0.2,0,0,0.02,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0.06,0,0,0,0.2,0,0.2,0,0,0.14,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.02,0,0.7000000000000001,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.04,0.2,0,0,0.2,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.7000000000000001,0.2,0,0,0.08,0,0,0,0,0,0,0.12,0.06,0,0,0,0,0.2,0,0,0,0.04,0.2,0,0.06,0.2,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0.2,0.5,0
user7390,0,0.2,0,0,0,0,0,0,0,0.7000000000000001,0.14,0,0.2,0,0,0,0.08,0.2,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0.2,0,0,0,0,0,0,0,0,0,0.06,0,0.2,0,0,0,0.2,0.18,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0.2,0,0,0,0,0,0.2,0,0.2,0.06,0.08,0,0,0.2,0,0,0.2,0,0,0,0,0.08,0,0,0,0.12,0,0,0,0.1,0,0.2,0.08,0.16,0,0.2,0,0.2,0,0.2,0.06,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.7000000000000001,0.1,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0.02,0,0,0.2,0,0,0,0.06,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0
user7489,0.32,0,0,0,0,0.2,0.2,0.14,0,0,0,0,0,0,0.2,0.42,0.02,0.5,0,0,0,0,0.1,0.2,0,0,0,0,0.2,0.3,0,0,0,0.2,0,0.02,0,0,0,0.2,0,0,0.5,0.2,0.3,0.06,0,0,0,0,0,0,0.18,0,0.18,0,0,0,0.32,0,0,0,0.92,0,0,0,0,0.18,0.2,0,0.14,0.2,0,0,0,0.14,0.3,0,0,0,0,0,0,0,0.3,0,0.2,0,0,0,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0.14,0.12,0,0,0,0,0.04,0,0,0.7000000000000001,0.2,0,0,0,0.3,0.18,0.5,0.16,0,0.2,0,0,0,0,0,0,0,0.06,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0.5,0.2,0,0,0.18,0,0,0,0,0,0,0.84,0,0,0,0,0.2,0,0.08,0,0,0,0.2,0.2,0.08,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0.5,0.3,0,0,0,0,0.3,0,0.5,0,0.2,0.3,0,0.3,0
user7498,0.16,0,0,0.5,0,0,0,0,0.2,0,0.3,0.06,0,0,0,0.18,0,0,0.7000000000000001,0,0,0,0,0,0,0.3,0.02,0,0,0,0.16,0.3,0.2,0.08,0,0.2,0.2,0.2,0.5,0,0.2,0.3,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0.3,0,0,0,0.5,0,0,0.3,0.3,0,0,0.42,0,0,0,0,0,0.2,0,0,0,0.3,0,0,0,1,0,0,0,0,0.3,0,0,1,0,0.5,0.08,0,0,0,0,0.44,0.18,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.06,0.12,0,0,0,0.5,0.5,0,0,0,0.08,0,0,0,0,0,0,0.02,0,0,0.14,0.2,0.1,0,0,0,0,0,0.06,0,0,0.02,0,0,0,0.2,0,0,0,0,0.2,0.16,0,0,0.42,0,0,0.2,0,0,0,0.2
user7506,0.02,0,0,0,0,0,0,0.2,0.5,0,0.12,0,0.2,0,0,0.7000000000000001,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0.18,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.04,0,0.2,0,0.2,0,0.2,0.2,0.14,0,0,0,0,0.2,0.2,0.2,0.18,0,0.06,0,0,0.2,0,0.2,0,0,0.2,0.02,0.2,0,0.16,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.04,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.1,0.18,0,0.02,0,0,0,0,0,0.2,0,0,0.08,0.2,0.2,0,0,0,0,0.66,0,0.14,0,0,0,0,0,0
user7567,0.3,0,0,0.1,0,0,0.5,0,0.3,0,0.08,0,0,0,0,0.8,0.5,0,0.02,0,0,0,0,0.16,0,0,0,0.02,0.2,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0.2,0,0.46,0,0,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0.5,0,0.5,0,0,0.02,0,0.2,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0.16,0,0,0.3,0.2,0,0.2,0,0,0.1,0,0,0,0.06,0,0,0,0.2,0,0,0,0,0,0,0,0.06,0,0.14,0.2,0,0.08,0.2,0,0.14,0.5,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.38,0,0,0,0,0,0.3,0.2,0.2,0,0,0.12,0,0,0,0,0,0,0,0.5,0,0,0,0.12,0.5,0.8,0,0,0,0.2,0.42,0.42,0,0.04,0,0,0,0.2,0,0.2,0,0,0.3,0.3,0.5,0,0,0,0.12,0.3,0,0.3,0,0,0.2,0.02,0.1,0
user7619,0,0.98,0,0,0,0,0,0,0,0,0.46,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.36,0,0,0,0.3,0,0,0,0.16,0,0,0.2,0.3,0.2,0.2,0,0,0,0,0.2,0,0,0.8,0,0,0,0.06,0,0.3,0,0,0,0.3,0,0.14,0.2,0,0,0,0.2,0,0,0.2,0,0.42,0,0.2,0,0,0.2,0,0.1,0,0.06,0,0,0.3,0,0,0,0.08,0.2,0,0.2,0,0.2,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0.5,0.2,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.3,0,0.5,0.3,0,0,0,0.2,0,0,0,0.12,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.3,0.42,0,0.3,0,0.2,0,0.02,0.18,0,0.3,0,0.06,0,0,0,0.2,0,0,0,0,0,0.5,0.2,0,0,0,0.08,0,0,0.32,0,0,0.2,0,0,0,0.02,0,0.2,0,0.5,0.3,0.5,0.2,0.2,0,0,0,0.2,0.2,0,0,0.5
user7624,0,0,0,0,0,0,0,0,0,0.4,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0.06,1,0,0.3,0.5,0,0.1,0,0.2,0,0.3,0,0,0.44,0,0.2,0,0,0,0,0,0,0.06,0,0,0,0.2,0.18,0,0.5,0.2,0.2,0,0.3,0,0.2,0,0,0,0,0.8,0,0,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0.3,0,0.14,0,0,0,0,0.2,0,0.14,0.06,0.2,0,0,0.2,0,0.3,0.2,0.3,0.4,0,0.2,0.16,0,0,0,0,0,0.2,0,0.04,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0,0.02,0,0,0,0.3,0,0.2,0,0,0.2,0,0.06,0,0.2,0,0.5,0,0.2,0.3,0,0.3,0.08,0,0,0.18,0,0,0,0,0,0.3,0,0.2,0,0,0,0.2,0,0.62,0,0,0,0,0,0.2,0,0,0,0,0.06,0,0,0,0,0.2,0.02,0,0.18,0.04,0,0.2,0,0,0.06,0,0,0,0.3
user7646,0.16,0,0,0.5,0.2,0.2,0,0,0,0.2,0.3,0,0.2,0,0,0,0,0,0.3,0,0.3,0,0,0.2,0,0,0.06,0.3,0,0.2,0,0,0.2,0,0,0.02,0.06,0.18,0.04,0,0,0,0,0,0,0,0.3,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.2,0,0.5,0,0,0.5,0.2,0.12,0,0.32,0.06,0,0,0,0.3,0,0.5,0.08,0.3,0.14,0,0,0,0,0.2,0,0.3,0,0,0.2,0,0.2,0,0,0,0.5,0.2,0,0,0,0.02,0,0,0.2,0,0.8,0,0,0,0,0,0.18,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.12,0,0.44,0.5,0,0.2,0.5,0.2,0.2,0,0,0.14,0,0,0.3,0,0,0,0,0.2,0.2,0,0.3,0,0.3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.2,0.5,0.38,0.14,0,0,0,0,0,0.08,0
